gender,genderLooking,age,name,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,userId,counts_details,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,counts_g,isFlirtstar,isHighlighted,isInfluencer,isMobile,isNew,isOnline,isVip,lang_count,verified,shareProfileEnabled
F,M,22,Aniram,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551b3143e86da145298b46bb,0,3,435,17,0,0,0,0,0,1,1,1,0,1,0,1
F,M,24,Chloé,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551b35ff553fcb031a870f9e,0,2,415,41,0,0,0,0,0,1,1,0,0,0,0,1
F,M,20,ciNja.:),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551b3608553fcb031a870fca,0,3,736,71,0,0,0,0,0,1,1,0,0,0,0,1
F,M,25,monique morvan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551b3615553fcb031a870ffe,0,1,180,10,0,0,0,0,0,1,1,0,0,0,0,1
F,M,24,Kimberly,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551b3639553fcb031a8710b1,0,1,163,1,0,0,0,0,0,1,1,0,0,0,0,1
F,M,21,Didina,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551b3640553fcb031a8710d8,0,1,203,9,0,0,0,0,0,1,1,0,0,0,0,1
F,M,21,resi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551b3640553fcb031a8710dc,0,1,678,24,0,0,0,0,0,1,1,0,0,0,0,1
F,M,22,Janina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551b58d8096ea1f5928b458d,0.92,1,340,9,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,Christini,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5532bba9170ba0da288b4867,0.6,2,2263,102,1,0,0,0,0,1,0,0,0,1,0,1
F,none,22,Lona,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551b8babc46da16c5f8b49a5,0,2,779,39,0,0,0,0,0,1,1,1,0,1,0,1
F,M,25,chanel69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55241e38150ba008368b4e53,0,1,401,7,3,0,0,0,0,1,0,1,0,1,0,1
F,none,22,Angi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551bc393190ba06b2c8b4f0d,0.88,8,1376,47,0,0,0,0,0,1,1,1,0,1,1,1
F,M,22,Laura,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551ba1ea086ea168808b4d21,0.77,3,598,11,0,0,1,1,0,1,1,1,0,1,1,1
F,M,21,Aurélie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55261c56c76da1302f8b46af,1,11,757,60,7,0,0,0,0,1,0,0,0,1,1,1
F,M,23,shine02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,551bb3eec96da1ef208b45d0,0.85,1,603,16,0,0,0,0,0,0,0,0,0,1,0,1
F,none,21,angelica,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,552294471c0ba0f86f8b4f10,0,1,8,0,0,0,0,0,0,1,1,1,0,1,0,1
F,M,19,Elena,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,551bc243066ea10a2d8b4f23,0.81,8,253,14,0,0,0,0,0,1,1,1,0,1,1,1
F,M,23,perche-no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551bc37ec76da154268b4797,0.85,7,616,28,0,0,0,0,0,1,1,1,0,1,0,1
F,M,26,Anna💋,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551bd8c7066ea1f5358b49f5,0.23,3,812,49,0,0,0,0,0,0,1,1,0,1,0,1
F,M,23,Christelle.D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551be521cc6da1da8b8b4581,1,3,168,27,237,0,0,0,0,0,1,1,0,1,0,1
F,M,23,SHiiki Thaliiaa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551bf449160ba058028b500a,0.35,9,411,40,0,0,0,0,0,0,1,0,0,1,0,1
F,M,19,eda,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551bf5e7c66da17d0a8b4f00,0.85,4,918,60,0,0,0,0,0,1,1,1,0,1,0,1
F,M,21,Laurisse Lizzaro,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551bfbd8e76da1f3588b4589,1,2,425,21,27,0,0,0,0,0,0,0,0,1,0,1
F,M,22,Romi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551bfe3cc86da16c908b4e63,0.73,2,358,11,0,0,0,0,0,1,1,1,0,1,0,1
F,none,21,Katrin,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551bff7e190ba075498b4bb9,0.46,7,767,27,1,0,0,0,0,1,1,1,0,1,1,1
F,M,24,Milla,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551bffadea6da1f6578b4913,0.85,1,105,4,0,0,0,0,0,1,1,0,0,1,0,1
F,M,24,autumn,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c02fd1a0ba0fa308b4c0f,0.54,1,193,4,6,0,0,0,0,1,1,1,0,1,0,1
F,M,26,Shandy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c03c3180ba0666d8b476d,0.23,1,436,27,17,0,0,0,0,1,1,1,0,1,0,1
F,M,25,Cara,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551c0af91b0ba0420a8b4b5e,0.85,2,496,13,0,0,0,0,0,0,1,1,0,1,1,1
F,M,21,Nicole,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c0f3bc56da1b9228b4c0e,0.42,3,435,15,0,0,0,0,0,1,1,1,0,1,0,1
F,M,20,Ana,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,551c1127086ea1b6128b46b6,0.77,4,254,11,0,0,0,0,0,1,1,0,0,3,0,1
F,none,22,Laura,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,551c11b6c86da1ce988b486d,0.04,3,1295,45,0,0,0,0,0,1,1,1,0,1,0,1
F,none,20,Wendy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,552c35dcc66da1f2188b48a0,0.31,6,2256,209,0,0,0,0,0,1,0,1,0,1,0,1
F,M,23,Fabienne,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d656eea6da16e128b4dae,0.62,6,475,21,0,0,0,0,0,1,1,1,0,1,0,1
F,M,23,Nastasia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d1bbee66da1293d8b45b7,0.96,2,1540,63,0,0,0,0,0,1,0,0,0,1,0,1
F,M,21,Hélène,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551c1ad90a6ea1d63a8b4808,0.58,2,210,15,0,0,0,0,0,1,1,1,0,1,0,1
F,M,24,Pia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c1fe50a6ea17e3e8b459f,0.27,2,294,8,0,0,0,0,0,1,1,1,0,1,0,1
F,M,20,jajajajajajajaja,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c2028cb6da19c398b45d2,0.31,4,417,23,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,Denise,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c2a481a0ba023478b4c7d,0.38,3,645,36,0,0,0,0,0,1,1,1,0,1,0,1
F,M,25,Kathi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c2f5bc66da179288b4663,0.77,3,545,8,0,0,0,0,0,1,0,1,0,1,0,1
F,M,25,Nissou,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551d6621140ba0422d8b4f3b,0.04,1,205,14,0,0,0,0,0,1,1,1,0,1,0,1
F,M,25,lydiii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551e8edd076ea15e268b4618,0.62,4,1160,25,0,0,0,0,0,0,1,1,0,1,0,1
F,none,25,Marja,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c3b17096ea1b1608b45b0,0.85,1,231,0,0,0,0,0,0,0,1,1,0,1,0,1
F,M,21,Selina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c3896ca6da1ee088b4f78,0.58,3,388,7,0,0,0,0,0,1,1,1,0,1,0,1
F,M,23,Kati,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c38f6c96da188648b4aac,0.23,3,348,8,0,0,0,0,0,0,1,1,0,1,1,1
F,M,24,Niciii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c3b3e180ba06f098b4f12,0.92,2,888,26,0,0,0,0,0,1,1,1,0,1,1,1
F,M,21,Jensy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c3b63180ba0510a8b4c6b,0.04,2,649,18,0,0,0,0,0,0,1,1,0,1,0,1
F,M,25,Girl :),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551db6480b6ea14b9b8b4942,0.73,8,1005,39,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,DearDarling,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c414b150ba0bf428b4624,0.5,3,299,8,0,0,0,0,0,1,1,1,0,1,0,1
F,M,23,Mel,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,553bdc9a1b0ba00d198b456c,0.35,5,2116,42,0,0,0,0,0,1,0,1,0,1,0,1
F,M,20,Ari,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551c49b40a6ea1e7528b476b,0,3,347,9,0,0,0,0,0,1,1,0,0,1,1,1
F,M,20,Nirachara,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c50880a6ea13c568b49b0,0.92,5,569,2,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,YonCa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c4eb6c76da18e228b48cc,0.5,3,594,26,0,0,0,0,0,1,1,1,0,1,0,1
F,M,19,Alina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c4e5dc46da1b4278b490f,0.38,3,367,22,0,0,0,0,0,1,1,1,0,1,0,1
F,M,23,Mara,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c4fee1a0ba0a75c8b45e2,0,4,465,8,0,0,0,0,0,1,1,1,0,1,0,1
F,M,24,rainbowdash,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c5236c86da111218b4960,0.85,4,505,10,0,0,0,0,0,1,1,1,0,1,0,1
F,M,21,jemand,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551ef68d150ba0b6568b4cff,0.38,10,6055,102,0,0,0,0,0,1,1,1,0,1,0,1
F,M,21,Manu,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c5571c76da197368b46d9,0.12,4,709,41,0,0,0,0,0,1,0,0,0,1,0,1
F,none,22,Clara,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5523eaa6cd6da19b848b45a3,1,4,1006,134,14,0,0,0,0,1,0,1,0,1,0,1
F,M,24,Cristina,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,551c5b89086ea1cf3b8b4ccb,0.31,2,703,66,0,0,0,0,0,1,1,1,0,1,0,1
F,none,22,Gagalani,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5522e5e0cb6da1c5708b46dc,0.85,3,358,7,0,0,0,0,0,1,0,1,0,1,0,1
F,M,25,mhh_lani,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c5e05ea6da1b1608b4e78,0.5,1,202,9,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,Molly,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,0.62,0,4,0,0,0,0,0,0,1,1,1,0,1,0,1
F,M,19,Darling ♡,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c5de6cb6da17a978b4b17,0.38,1,471,7,0,0,0,0,0,1,1,1,0,1,0,1
F,M,21,Mari,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551ddd15150ba02b688b47b7,0,5,978,44,0,0,0,0,0,0,1,1,0,1,1,1
F,M,22,Jana,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c65dc180ba03c268b4615,0.77,5,344,8,2,0,0,0,0,1,1,1,0,1,1,1
F,M,24,Flavie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551eeceec86da1298b8b4626,0,1,239,4,0,0,0,0,0,1,1,0,0,1,0,1
F,M,22,JuustMoii,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55217b90c86da114538b4ed2,0.65,1,41,2,0,0,0,0,0,1,1,1,0,1,0,1
F,none,26,Ness,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d036a1a0ba0dc1b8b46b2,0.96,1,756,31,1,0,0,0,0,1,1,1,0,1,0,0
F,M,19,cassie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551c76270b6ea17d248b4569,0,5,480,31,0,0,0,0,0,1,1,0,0,1,0,1
F,M,23,BesSa,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551c778e1a0ba0616f8b47cc,0,1,347,25,0,0,0,0,0,0,1,1,0,1,0,1
F,M,22,Marianna,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,551c7da20a6ea1006e8b47b4,0.77,6,448,16,0,0,0,0,0,1,1,1,0,2,0,1
F,M,22,red colette,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551c8767553fcb685ab31f00,0,3,421,39,0,0,0,0,0,1,1,1,0,0,0,1
F,M,22,Catherine_Pruvost,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551c87b0553fcb685ab32045,0,3,237,4,0,0,0,0,0,1,1,0,0,0,0,1
F,M,23,Marie,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551c87b9553fcb685ab32072,0,1,449,17,0,0,0,0,0,1,1,0,0,0,0,1
F,M,24,Sonnelex(:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551c87d5553fcb685ab320fe,0,3,643,26,0,0,0,0,0,1,1,0,0,0,0,1
F,M,21,Heike t.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551c87de553fcb685ab3212c,0,3,541,22,0,0,0,0,0,1,1,0,0,0,0,1
F,M,22,:::Lilou:::,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551c87e8553fcb685ab3215d,0,1,117,6,0,0,0,0,0,1,1,0,0,0,0,1
F,M,22,Nerine Trupp,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551c88aa553fcb685ab324e2,0,1,835,24,0,0,0,0,0,1,1,1,0,0,0,1
F,M,23,Gaia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551c951b553fcb685ab361b9,0,1,422,38,0,0,0,0,0,1,1,1,0,0,0,1
F,M,24,Jen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551cd942ea6da1de7e8b4f1d,0.15,1,319,6,0,0,0,0,0,1,1,1,0,1,0,1
F,M,20,Angii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551cfaffea6da16f108b4ce9,0.35,2,386,18,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,Cathy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551da0001b0ba068248b4b70,0.23,4,361,7,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,isalu,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d0375e86da105878b45e4,0.81,3,579,18,0,0,0,0,0,0,1,1,0,1,0,1
F,M,23,Natalie,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d051acb6da11e5e8b4b8f,0.77,5,222,2,0,0,0,0,0,0,1,1,0,1,0,1
F,M,21,Helena,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d0cfcea6da1122a8b46c5,0.73,3,690,30,0,0,0,0,0,1,1,1,0,1,1,0
F,M,24,Kissa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d0f9e160ba0db758b483c,0.27,1,697,43,0,0,0,0,0,1,1,1,0,1,0,1
F,M,21,Ginii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d2309150ba0e9188b46c9,0.31,1,221,3,0,0,0,0,0,0,1,0,0,1,0,1
F,none,21,anya,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d317de56da119168b45a5,0.46,7,368,23,0,0,0,0,0,0,1,0,0,1,0,1
F,M,23,sunny,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d337ccb6da12d098b4708,0.62,3,715,40,0,0,0,0,0,0,1,1,0,1,0,1
F,M,25,Jessi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d3431cd6da17d238b457c,0.27,1,255,8,0,0,0,0,0,0,1,1,0,1,0,1
F,M,21,monja_ar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551fde551c0ba0e3878b4dad,0.54,3,382,6,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,Laura,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d40d1150ba0ef248b4974,0.15,7,488,13,0,0,0,0,0,0,1,1,0,1,0,1
F,M,23,Anja,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55200d94ea6da1499a8b4f92,0.08,4,321,13,0,0,0,0,0,1,1,1,0,1,0,1
F,M,21,Rose♡,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d479ec56da11e258b4646,0.54,5,579,13,0,0,0,0,0,1,1,1,0,1,1,0
F,M,24,Natalia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5522a228e96da1aa408b483f,0.65,4,291,11,2,0,0,0,0,1,1,1,0,1,1,1
F,M,21,californialove,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d506f066ea162358b45a8,0.5,1,1161,41,0,0,0,0,0,1,1,1,0,1,0,1
F,none,22,Anni,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d5441150ba0902c8b4b6f,0.85,2,361,3,0,0,0,0,0,0,1,1,0,1,0,1
F,M,24,mrs.white,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55218fdec86da1925c8b4cef,0.04,1,37,2,0,0,0,0,0,1,1,1,0,1,0,1
F,M,25,travesti,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,551d59e8150ba0482e8b4907,0,2,640,57,0,0,0,0,0,1,1,0,0,1,1,1
F,M,23,Jny,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d5c16c96da1b74a8b4fa8,0.65,6,642,24,0,0,0,0,0,1,1,1,0,1,0,1
F,M,24,Rodo,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5521b27bc66da1e3088b488c,0.46,5,582,12,0,0,0,0,0,0,1,1,0,1,1,1
F,M,19,Dely,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55219b530a6ea167958b4668,1,3,583,45,0,0,0,0,0,1,1,1,0,1,1,1
F,M,21,Luna,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,552064f6c76da1c9488b46ea,0.77,8,611,19,0,0,0,0,0,0,1,1,0,1,1,1
F,M,24,laura,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d6638140ba0422d8b4f81,0.85,3,370,11,0,0,0,0,0,1,1,1,0,1,0,1
F,M,21,Mél,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551d72d9170ba06a598b48f0,0.92,4,1407,88,0,0,0,0,0,1,0,0,0,1,0,0
F,M,20,säruh,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d79981b0ba0225d8b483c,0.35,2,347,1,0,0,0,0,0,1,0,0,0,1,0,1
F,M,25,Tine,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551fb921cb6da1bb578b4d26,0.54,5,922,52,0,0,0,0,0,1,1,1,0,1,0,1
F,M,26,Lenchen111,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d8f33076ea1f15f8b4a01,0.5,8,527,21,0,0,0,0,0,0,1,1,0,1,0,1
F,M,19,Julia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d7afbc96da135808b48e2,0.81,4,468,25,0,0,0,0,0,1,1,1,0,1,1,1
F,M,21,Sophia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d7c74ca6da1ec2d8b47db,0.42,4,330,6,1,0,0,0,0,0,1,1,0,1,0,1
F,M,23,Eriona,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d80a9c86da1db908b491c,0,1,160,5,0,0,0,0,0,1,1,1,0,1,0,0
F,M,22,Roxane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551d8236e56da10a188b4584,1,6,296,51,45,0,0,0,0,0,1,1,0,1,0,1
F,M,20,Florine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551d8e08cc6da123308b456c,0.31,3,413,31,0,0,0,0,0,1,1,0,0,1,0,1
F,M,23,Marion,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551d8a310a6ea13b2c8b47b6,0.62,2,399,44,0,0,0,0,0,1,1,1,0,1,0,1
F,M,24,Nina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d8ca9c96da1a4998b4bc8,0.54,5,835,31,0,0,0,0,0,1,1,1,0,1,0,1
F,M,24,dunkelbunt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d90691a0ba02b528b464b,0.85,3,265,5,0,0,0,0,0,0,1,1,0,1,0,1
F,M,25,nine,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,0.73,0,62,3,0,0,0,0,0,1,0,1,0,1,0,1
F,M,22,XxX,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d93c4076ea177628b492d,0.81,3,301,30,0,0,0,0,0,0,1,0,0,1,0,1
F,M,21,Jasi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55363398066ea1b8538b480b,0.77,4,345,1,0,0,0,0,0,1,0,0,0,1,0,1
F,M,23,diana,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55218aec1b0ba0396e8b487e,0.54,2,305,19,0,0,0,0,0,1,1,1,0,1,0,1
F,M,20,Jessi_xo,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d97cd0b6ea1cd8b8b49a3,0.04,4,767,25,0,0,0,0,0,1,0,0,0,1,0,1
F,M,25,Laily,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d9975cb6da17c128b4724,0,2,260,2,0,0,0,0,0,1,1,1,0,1,0,1
F,M,23,bambi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d9c42076ea108658b5082,0.73,5,481,17,0,0,0,0,0,0,1,1,0,1,0,0
F,M,22,Sarah,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d9d64150ba0254a8b4a5e,0.31,2,281,4,0,0,0,0,0,1,1,1,0,1,0,0
F,M,24,bibs,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551da27a0a6ea1b03a8b464b,0.54,1,460,9,0,0,0,0,0,0,1,1,0,1,0,1
F,M,22,juttalo,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551da6d20b6ea164918b4a1c,0.31,2,351,13,0,0,0,0,0,0,1,1,0,1,0,1
F,M,20,Sabrina,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551da8dfc46da1d5508b4a21,0.5,3,95,3,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,minaa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551dae80160ba0d13a8b47bc,0.54,3,284,9,0,0,0,0,0,1,1,1,0,1,0,1
F,M,19,Nadine,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551db08aea6da189958b4a31,0.31,2,180,2,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,Melanie,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55202dff0a6ea1f4218b458f,0.77,2,453,40,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,blondii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551db34b076ea17d748b4837,0.31,1,354,6,0,0,0,0,0,1,1,1,0,1,0,1
F,M,21,Jenni.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551db5bbea6da14d038b47ec,0.73,2,215,6,0,0,0,0,0,1,1,1,0,1,0,1
F,M,24,Jasmine,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551dc9fd150ba0905f8b49aa,0.65,6,391,34,0,0,0,0,0,0,1,1,0,1,0,1
F,M,22,...,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551dcda5180ba0d82f8b4a22,0,1,367,10,0,0,0,0,0,1,1,1,0,1,1,1
F,none,21,LittleRedHead,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551dd682180ba06c328b4a53,0.88,1,469,23,0,0,0,0,0,1,1,1,0,1,0,1
F,M,24,lena,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551dd86a1c0ba0a1588b4d28,0.54,3,390,16,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,Pia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551dd818e86da1e4038b4a39,0.88,4,368,19,0,0,0,0,0,0,1,1,0,1,0,1
F,M,20,nathalie,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551dd963553fcb80184838ad,0,3,274,16,0,0,0,0,0,1,1,0,0,0,0,1
F,M,19,Jeanne,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551dd982553fcb8018483937,0,1,72,3,0,0,0,0,0,1,1,0,0,0,0,1
F,M,22,isabell,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551dd993553fcb8018483991,0,3,757,62,0,0,0,0,0,1,1,0,0,0,0,1
F,M,20,Heidi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551dd99b553fcb80184839bf,0,1,233,8,0,0,0,0,0,1,1,0,0,0,0,1
F,M,21,lily,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551dd9a2553fcb80184839ea,0,2,166,7,0,0,0,0,0,1,1,0,0,0,0,1
F,M,20,Caroline Piaut Meyer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551ddddacc6da101628b45b2,0,5,350,26,1,0,0,0,0,0,1,0,0,1,0,1
F,M,24,aylin,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551df638140ba0b9228b48d3,0,3,843,31,0,0,0,0,0,1,1,1,0,1,0,1
F,M,25,wasluegsch,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551e3c1d1c0ba0b4778b4dad,0.92,5,1534,35,0,0,1,1,0,0,0,1,0,1,0,1
F,M,26,Steffi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551e507fc86da158438b4eb6,0.85,2,158,2,0,0,0,0,0,1,1,1,0,1,0,1
F,M,24,S--S,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,0,0,146,5,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,Ophélie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551e54f3160ba096748b49d4,0.69,5,392,19,0,0,0,0,0,1,1,1,0,1,1,1
F,M,22,Monique,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551e60c7cb6da10e0f8b45a0,0.46,1,324,11,0,0,0,0,0,1,1,1,0,1,0,1
F,M,23,Särah,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551e639a170ba027378b4a3d,0.54,2,366,6,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,Lena,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551e6e51140ba06d588b4997,0.31,2,207,4,0,0,0,0,0,1,1,1,0,1,0,1
F,M,22,Alexja,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551e7025e86da166498b477a,0.19,1,254,15,0,0,0,0,0,1,1,1,0,1,0,1
