flirtInterests_chat,flirtInterests_friends,flirtInterests_date,lastOnlineDate,LastOnlineTime,userId
FALSE,FALSE,TRUE,2015-04-06,16:00:19,551d337ccb6da12d098b4708
FALSE,FALSE,FALSE,2015-04-06,16:07:04,551d3431cd6da17d238b457c
TRUE,TRUE,TRUE,2015-04-06,14:48:58,551fde551c0ba0e3878b4dad
TRUE,FALSE,FALSE,2015-04-06,15:00:02,551d40d1150ba0ef248b4974
TRUE,FALSE,FALSE,2015-04-06,16:10:43,55200d94ea6da1499a8b4f92
TRUE,TRUE,FALSE,2015-04-06,15:03:03,551d479ec56da11e258b4646
TRUE,TRUE,TRUE,2015-04-06,16:10:22,5522a228e96da1aa408b483f
TRUE,FALSE,FALSE,2015-04-06,14:58:13,551d506f066ea162358b45a8
TRUE,TRUE,FALSE,2015-04-06,16:10:44,551d5441150ba0902c8b4b6f
FALSE,TRUE,TRUE,2015-04-06,16:16:01,55218fdec86da1925c8b4cef
TRUE,TRUE,TRUE,2015-04-07,0:59:49,551d59e8150ba0482e8b4907
TRUE,TRUE,TRUE,2015-04-06,14:57:36,551d5c16c96da1b74a8b4fa8
TRUE,TRUE,TRUE,2015-04-06,15:55:30,5521b27bc66da1e3088b488c
FALSE,TRUE,FALSE,2015-04-06,14:24:02,55219b530a6ea167958b4668
TRUE,TRUE,TRUE,2015-04-06,14:48:28,552064f6c76da1c9488b46ea
FALSE,TRUE,TRUE,2015-04-06,14:58:16,551d6638140ba0422d8b4f81
TRUE,FALSE,FALSE,2015-04-26,18:31:09,551d72d9170ba06a598b48f0
FALSE,TRUE,FALSE,2015-04-26,9:29:41,551d79981b0ba0225d8b483c
FALSE,FALSE,FALSE,2015-04-06,15:57:05,551fb921cb6da1bb578b4d26
TRUE,TRUE,TRUE,2015-04-06,16:11:46,551d8f33076ea1f15f8b4a01
TRUE,TRUE,TRUE,2015-04-06,14:25:38,551d7afbc96da135808b48e2
FALSE,TRUE,TRUE,2015-04-06,14:58:55,551d7c74ca6da1ec2d8b47db
FALSE,FALSE,TRUE,2015-04-06,15:53:05,551d80a9c86da1db908b491c
FALSE,FALSE,FALSE,2015-04-06,15:01:49,551d8236e56da10a188b4584
FALSE,FALSE,FALSE,2015-04-06,14:57:40,551d8e08cc6da123308b456c
TRUE,TRUE,FALSE,2015-04-06,14:56:51,551d8a310a6ea13b2c8b47b6
TRUE,TRUE,TRUE,2015-04-06,15:03:56,551d8ca9c96da1a4998b4bc8
TRUE,FALSE,FALSE,2015-04-06,14:53:05,551d90691a0ba02b528b464b
TRUE,TRUE,TRUE,2015-04-19,11:53:49,
FALSE,TRUE,TRUE,2015-04-07,10:15:02,551d93c4076ea177628b492d
FALSE,TRUE,FALSE,2015-04-26,10:59:17,55363398066ea1b8538b480b
FALSE,TRUE,FALSE,2015-04-07,12:15:09,55218aec1b0ba0396e8b487e
TRUE,TRUE,FALSE,2015-04-22,15:40:32,551d97cd0b6ea1cd8b8b49a3
TRUE,FALSE,FALSE,2015-04-06,16:15:44,551d9975cb6da17c128b4724
TRUE,TRUE,FALSE,2015-04-06,16:09:17,551d9c42076ea108658b5082
TRUE,TRUE,TRUE,2015-04-06,14:53:04,551d9d64150ba0254a8b4a5e
TRUE,TRUE,TRUE,2015-04-06,15:03:04,551da27a0a6ea1b03a8b464b
TRUE,TRUE,TRUE,2015-04-06,16:10:59,551da6d20b6ea164918b4a1c
TRUE,FALSE,FALSE,2015-04-07,11:54:08,551da8dfc46da1d5508b4a21
TRUE,FALSE,FALSE,2015-04-06,14:53:58,551dae80160ba0d13a8b47bc
FALSE,TRUE,FALSE,2015-04-06,14:31:11,551db08aea6da189958b4a31
FALSE,TRUE,TRUE,2015-04-06,16:17:04,55202dff0a6ea1f4218b458f
FALSE,FALSE,FALSE,2015-04-06,14:53:43,551db34b076ea17d748b4837
TRUE,TRUE,FALSE,2015-04-06,15:00:36,551db5bbea6da14d038b47ec
TRUE,TRUE,TRUE,2015-04-06,16:13:56,551dc9fd150ba0905f8b49aa
TRUE,TRUE,TRUE,2015-04-06,16:13:50,551dcda5180ba0d82f8b4a22
TRUE,FALSE,FALSE,2015-04-06,14:47:50,551dd682180ba06c328b4a53
TRUE,TRUE,TRUE,2015-04-06,16:10:12,551dd86a1c0ba0a1588b4d28
TRUE,TRUE,TRUE,2015-04-06,16:00:27,551dd818e86da1e4038b4a39
FALSE,TRUE,TRUE,2015-04-07,6:12:58,551dd963553fcb80184838ad
TRUE,TRUE,TRUE,2015-04-07,5:30:20,551dd982553fcb8018483937
FALSE,TRUE,FALSE,2015-04-07,6:11:55,551dd993553fcb8018483991
TRUE,TRUE,TRUE,2015-04-07,5:53:41,551dd99b553fcb80184839bf
FALSE,TRUE,TRUE,2015-04-07,6:07:28,551dd9a2553fcb80184839ea
FALSE,FALSE,FALSE,2015-04-03,12:32:20,551ddddacc6da101628b45b2
FALSE,TRUE,FALSE,2015-04-06,15:57:24,551df638140ba0b9228b48d3
TRUE,FALSE,FALSE,2015-04-22,10:03:23,551e3c1d1c0ba0b4778b4dad
TRUE,FALSE,FALSE,2015-04-06,15:55:41,551e507fc86da158438b4eb6
TRUE,FALSE,FALSE,2015-04-06,16:00:18,
TRUE,TRUE,TRUE,2015-04-08,14:56:27,551e54f3160ba096748b49d4
FALSE,TRUE,FALSE,2015-04-06,16:11:39,551e60c7cb6da10e0f8b45a0
FALSE,TRUE,FALSE,2015-04-06,14:52:14,551e639a170ba027378b4a3d
FALSE,TRUE,FALSE,2015-04-06,14:52:49,551e6e51140ba06d588b4997
TRUE,TRUE,TRUE,2015-04-06,14:59:21,551e7025e86da166498b477a
TRUE,TRUE,TRUE,2015-04-06,16:11:50,551e79c2086ea1956a8b4968
TRUE,TRUE,FALSE,2015-04-06,14:26:06,552044530b6ea1be9b8b458c
TRUE,FALSE,TRUE,2015-04-06,2:14:54,551e7ddb1a0ba09d2d8b4ebd
TRUE,TRUE,TRUE,2015-04-06,15:56:24,551e9e2e1b0ba02f338b4a9b
FALSE,TRUE,FALSE,2015-04-06,14:59:55,551e80fb096ea118358b45a8
FALSE,TRUE,FALSE,2015-04-06,14:47:59,551e7abb0b6ea18c428b4bba
TRUE,TRUE,TRUE,2015-04-09,22:50:21,551e8628150ba032248b488c
TRUE,FALSE,FALSE,2015-04-06,16:00:11,5522a614160ba091668b4ace
TRUE,TRUE,TRUE,2015-04-06,16:09:33,551f0024170ba074028b46df
TRUE,TRUE,FALSE,2015-04-06,15:59:21,551e8776c66da162118b4798
FALSE,FALSE,FALSE,2015-04-06,14:47:05,551e8999e56da10e138b456c
TRUE,TRUE,FALSE,2015-04-19,10:38:22,551e8956e86da104738b4642
TRUE,TRUE,TRUE,2015-04-06,14:57:28,551e896e180ba0df708b4970
FALSE,FALSE,TRUE,2015-04-06,16:05:54,551e89970b6ea1c6488b4ae3
TRUE,TRUE,TRUE,2015-04-06,14:58:35,551e9537e96da1fc508b4eae
TRUE,TRUE,TRUE,2015-04-26,9:23:58,5538854aec6da137478b5232
FALSE,TRUE,TRUE,2015-04-27,19:22:36,551fba63ca6da1f7158b4743
TRUE,TRUE,TRUE,2015-04-06,14:54:06,551e98351a0ba04e3a8b4e6c
FALSE,FALSE,TRUE,2015-04-08,15:22:57,551e9c47cb6da117698b4b5e
FALSE,FALSE,FALSE,2015-04-08,13:44:23,551ea033e56da1a7408b457b
TRUE,TRUE,TRUE,2015-04-06,15:02:10,551e9f4d140ba05a228b4ece
TRUE,TRUE,FALSE,2015-04-03,18:53:46,551ea5ddc56da1d24f8b46e1
FALSE,TRUE,TRUE,2015-04-06,14:50:59,551eab841b0ba0394e8b47ab
TRUE,FALSE,FALSE,2015-04-08,15:01:13,551eb107086ea15a828b47b6
TRUE,TRUE,FALSE,2015-04-25,2:15:38,553549ddec6da1cf0a8b4bbe
FALSE,FALSE,TRUE,2015-04-06,14:24:04,551eb31fe96da1448c8b45b2
TRUE,FALSE,FALSE,2015-04-06,16:16:17,551ff19b160ba076208b4643
TRUE,TRUE,FALSE,2015-04-06,14:25:12,551eb35ee96da165898b49d8
FALSE,FALSE,FALSE,2015-04-06,16:08:20,55229f57160ba02c638b45d9
TRUE,FALSE,FALSE,2015-04-06,14:51:37,551eb45a190ba010618b4799
FALSE,FALSE,FALSE,2015-04-06,16:09:37,551eb5aa190ba0f4618b4702
TRUE,TRUE,TRUE,2015-04-06,16:09:09,551eb689c56da1316d8b486d
FALSE,FALSE,FALSE,2015-04-06,16:18:44,551eba77e76da163618b4581
FALSE,TRUE,FALSE,2015-04-06,14:46:58,551ebdc3066ea182258b4903
TRUE,FALSE,FALSE,2015-04-06,16:20:34,551ebe1606eb125f268b469f
FALSE,FALSE,TRUE,2015-04-06,14:59:14,551ebe94066ea145278b459a
TRUE,TRUE,TRUE,2015-04-19,11:28:34,551ec01dc56da1727d8b46db
TRUE,FALSE,FALSE,2015-04-06,15:01:14,551ed5e41a0ba079538b5082
TRUE,TRUE,TRUE,2015-04-06,14:23:52,
FALSE,TRUE,FALSE,2015-04-06,15:02:49,551ec866e86da1753d8b46f8
TRUE,TRUE,FALSE,2015-04-06,14:59:16,551eca00140ba07d728b496c
TRUE,TRUE,TRUE,2015-04-06,14:54:30,551ec9e8cb6da1891a8b4916
FALSE,FALSE,FALSE,2015-04-06,16:16:01,551ec9ee0a6ea1cd0e8b45f6
FALSE,FALSE,TRUE,2015-04-06,16:13:51,551ecbf4c66da1dd2f8b475a
FALSE,TRUE,TRUE,2015-04-06,14:27:12,551ede34190ba090738b46f1
FALSE,TRUE,FALSE,2015-04-06,16:00:57,551fb10de96da1f7458b4d34
TRUE,TRUE,TRUE,2015-04-06,14:57:17,551ed2e91b0ba0e3128b46a1
TRUE,TRUE,TRUE,2015-04-06,16:11:36,551ed52d170ba0b3678b4e05
FALSE,FALSE,TRUE,2015-04-26,12:30:30,553be578ec6da1129a8b4a83
TRUE,TRUE,TRUE,2015-04-06,16:10:58,551ed7b8170ba0516b8b478e
TRUE,TRUE,TRUE,2015-04-27,19:06:04,551ed8ba170ba0896b8b48b8
TRUE,FALSE,TRUE,2015-04-06,14:55:03,551ef8ccc86da1dd918b4a04
FALSE,TRUE,FALSE,2015-04-06,14:25:30,551edf5b140ba05d1a8b45f5
TRUE,TRUE,TRUE,2015-04-06,15:02:48,551edfc61a0ba01f578b4db1
TRUE,TRUE,FALSE,2015-04-06,15:03:07,5522132a190ba09f688b49ab
TRUE,TRUE,FALSE,2015-04-06,16:04:22,551ee198c96da1434d8b4594
FALSE,FALSE,FALSE,2015-04-06,14:28:50,551ee1c2e76da17e228b456f
TRUE,FALSE,FALSE,2015-04-06,14:58:08,551ee3ac0b6ea171718b4912
TRUE,TRUE,FALSE,2015-04-19,9:03:29,551ef9540b6ea1cf7c8b4e96
TRUE,TRUE,TRUE,2015-04-26,18:50:00,551ee438076ea1b5478b5074
FALSE,TRUE,FALSE,2015-04-06,14:52:23,551eeedcc96da18b5d8b4ba9
TRUE,TRUE,FALSE,2015-04-06,14:54:41,551ee7f70a6ea1cf1b8b479a
TRUE,TRUE,TRUE,2015-04-06,16:10:46,55226410066ea1175e8b4e3f
TRUE,TRUE,TRUE,2015-04-07,12:23:13,552107a0c96da1c42d8b4a4a
TRUE,TRUE,TRUE,2015-04-06,14:30:24,551ef6fd190ba0097e8b4d74
TRUE,FALSE,FALSE,2015-04-06,15:55:35,551ef6411a0ba018678b47f1
TRUE,TRUE,FALSE,2015-04-06,16:11:01,551ef7cde96da1e65e8b4d4a
FALSE,TRUE,FALSE,2015-04-07,11:15:09,551efc46190ba04f038b4ccd
TRUE,FALSE,FALSE,2015-04-26,11:32:09,5531249b086ea170778b4cd5
FALSE,FALSE,FALSE,2015-04-06,15:56:20,5521a287e96da1ad7d8b4821
TRUE,TRUE,TRUE,2015-04-06,16:01:05,55224918096ea1cc278b456e
TRUE,TRUE,TRUE,2015-04-06,14:58:04,551f0bb4ca6da1a94a8b46e5
TRUE,FALSE,FALSE,2015-04-06,16:01:00,551f10fc190ba0e5128b4977
FALSE,TRUE,FALSE,2015-04-08,15:20:13,551f0fec150ba093688b4768
TRUE,TRUE,TRUE,2015-04-06,14:23:35,55228da2ea6da1c4858b4b41
TRUE,TRUE,TRUE,2015-04-06,16:05:16,551f14fe150ba0cb698b4a48
FALSE,FALSE,FALSE,2015-04-06,14:31:05,551feadee56da14b168b4578
FALSE,FALSE,FALSE,2015-04-06,16:05:06,551f28f6ca6da1597e8b4592
FALSE,TRUE,FALSE,2015-04-06,14:25:34,551fafeec96da1125e8b45bf
FALSE,TRUE,FALSE,2015-04-07,11:13:22,551f2aa4553fcbc64da000ac
TRUE,TRUE,TRUE,2015-04-07,7:32:00,551f2aad553fcbc64da000dc
FALSE,FALSE,TRUE,2015-04-07,9:41:29,551f2abc553fcbc64da00135
TRUE,FALSE,FALSE,2015-04-07,11:15:57,551f2ac7553fcbc64da00167
TRUE,TRUE,FALSE,2015-04-07,10:15:21,551f2ae4553fcbc64da001f0
FALSE,TRUE,FALSE,2015-04-06,16:03:01,551f2bcb553fcbc64da00666
FALSE,TRUE,TRUE,2015-04-06,15:55:09,551f2cb4553fcbc64da00abe
FALSE,TRUE,FALSE,2015-04-06,15:56:35,551fab291b0ba057738b4745
TRUE,FALSE,TRUE,2015-04-08,14:42:59,551f8237190ba084388b461c
TRUE,TRUE,TRUE,2015-04-06,14:28:37,55212ac21b0ba0bf538b4cdf
TRUE,TRUE,FALSE,2015-04-06,16:10:29,551fa2991a0ba0302a8b4733
TRUE,TRUE,FALSE,2015-04-06,14:50:52,551fa2d4066ea12a858b47fc
TRUE,FALSE,FALSE,2015-04-25,19:12:36,552a34741c0ba04f308b4cbe
FALSE,TRUE,FALSE,2015-04-06,14:56:57,551fb060c96da154588b4f6e
FALSE,FALSE,FALSE,2015-04-06,16:09:47,551fb429cd6da10b5b8b4594
TRUE,TRUE,TRUE,2015-04-06,16:00:26,552052441c0ba0e2578b4cd6
TRUE,TRUE,TRUE,2015-04-06,16:01:37,551fb77c150ba08d258b47db
TRUE,TRUE,FALSE,2015-04-06,14:51:59,551fe37ec86da171508b4a37
TRUE,TRUE,TRUE,2015-04-19,11:36:16,5520603b190ba0454e8b46b9
TRUE,TRUE,TRUE,2015-04-06,14:52:31,551fc69f066ea117938b460b
TRUE,FALSE,FALSE,2015-04-08,11:22:25,5522e0cecb6da17b5f8b47e6
FALSE,FALSE,TRUE,2015-04-06,14:57:30,551fcaa8066ea136938b4f47
TRUE,TRUE,TRUE,2015-04-06,10:00:13,55212ab21b0ba08c578b46d1
FALSE,TRUE,FALSE,2015-04-06,16:08:47,551fcf6f0a6ea1fd778b47ab
FALSE,TRUE,FALSE,2015-04-06,16:05:07,551fd110140ba0e41e8b4c90
FALSE,FALSE,FALSE,2015-04-06,15:02:29,551fd63be76da1577b8b4599
FALSE,FALSE,FALSE,2015-04-07,10:51:20,551ff0eb066ea19c018b4c8d
FALSE,TRUE,FALSE,2015-04-06,15:57:39,551fd615cb6da14a8f8b489e
TRUE,TRUE,TRUE,2015-04-06,14:46:59,551fd74dc86da1154c8b4e8f
TRUE,TRUE,FALSE,2015-04-27,19:09:24,
TRUE,FALSE,FALSE,2015-04-06,14:52:40,551fea1ee86da1f92b8b4be8
FALSE,TRUE,FALSE,2015-04-06,16:11:06,551fece4e96da1cd038b49ee
TRUE,TRUE,FALSE,2015-04-06,16:11:00,551fecee180ba0d1038b4e63
TRUE,TRUE,FALSE,2015-04-06,14:28:47,551fec8bc76da1e8678b4f9f
FALSE,FALSE,FALSE,2015-04-06,16:16:20,551ff37ccd6da139258b457d
FALSE,TRUE,FALSE,2015-04-06,16:08:12,551feef8140ba0104e8b482e
TRUE,TRUE,FALSE,2015-05-01,13:10:05,551ff010066ea16e9f8b4f35
FALSE,TRUE,FALSE,2015-04-06,15:55:20,551ff0aeea6da176718b47e4
TRUE,TRUE,TRUE,2015-04-06,16:00:25,55200d551a0ba09a518b48fc
FALSE,FALSE,FALSE,2015-04-16,15:42:52,551ff5ace76da1c5138b457e
TRUE,FALSE,FALSE,2015-04-06,15:55:26,55205e7b086ea13e2c8b4e3e
TRUE,TRUE,FALSE,2015-04-08,15:16:52,551ff57e1b0ba045668b4838
TRUE,TRUE,TRUE,2015-04-18,8:15:21,55202481cb6da1968b8b457b
FALSE,FALSE,TRUE,2015-04-06,16:07:32,551ffa4ae86da1734b8b45ec
TRUE,FALSE,FALSE,2015-04-06,16:18:52,551ffe9c0a6ea198888b4629
FALSE,FALSE,FALSE,2015-04-06,16:10:56,552000a9e66da1df6d8b459e
FALSE,TRUE,FALSE,2015-04-06,13:48:11,55200338c66da10b2d8b4586
TRUE,TRUE,TRUE,2015-04-06,16:18:02,55200518160ba05d288b4588
FALSE,FALSE,FALSE,2015-04-06,16:11:15,552003cecd6da16f368b45bd
TRUE,TRUE,TRUE,2015-04-06,16:15:58,55200591170ba085668b45bb
TRUE,TRUE,FALSE,2015-04-06,14:24:46,55200748c86da1ce5e8b48de
FALSE,FALSE,FALSE,2015-04-06,16:04:29,55223e391b0ba0b11e8b4c80
TRUE,TRUE,FALSE,2015-04-06,16:16:41,55219448160ba0fd6e8b48dc
FALSE,TRUE,TRUE,2015-04-06,14:55:01,55200b9a1c0ba0409a8b4710
TRUE,TRUE,TRUE,2015-04-06,14:26:18,5521236aea6da1190c8b4681
TRUE,FALSE,FALSE,2015-04-06,15:57:03,5520136a160ba0c12d8b4ee1
FALSE,FALSE,FALSE,2015-04-06,16:00:23,552014881c0ba034018b46b4
TRUE,TRUE,FALSE,2015-04-06,16:07:23,552019abea6da11f1b8b4794
TRUE,TRUE,FALSE,2015-04-06,16:11:48,55201974140ba00a168b4c9a
TRUE,TRUE,FALSE,2015-04-06,14:24:02,5520ed40076ea1e1658b4576
TRUE,TRUE,FALSE,2015-04-06,14:25:53,55201d33150ba0e4508b456b
FALSE,TRUE,FALSE,2015-04-07,12:14:09,552103bc0b6ea12e0e8b4fb2
FALSE,FALSE,TRUE,2015-04-26,17:51:13,55201fafea6da1662c8b45f6
FALSE,TRUE,FALSE,2015-04-06,16:05:35,552025ea086ea1d98b8b4605
TRUE,FALSE,FALSE,2015-04-06,14:49:00,5521a323ea6da1ee418b477f
TRUE,FALSE,FALSE,2015-04-06,14:56:38,55202870076ea18d418b45a7
TRUE,TRUE,FALSE,2015-04-06,14:58:26,552022ea160ba01c3f8b45d5
FALSE,TRUE,TRUE,2015-04-06,15:53:44,55202566180ba0342c8b45bb
FALSE,FALSE,TRUE,2015-04-06,16:03:34,552025acc46da1f87f8b45b6
TRUE,TRUE,FALSE,2015-04-06,14:53:43,552065dac76da115498b474d
FALSE,TRUE,TRUE,2015-04-06,14:30:47,5520278606eb12ca078b4732
TRUE,TRUE,TRUE,2015-04-26,17:44:40,55228c16c56da14e208b4e0e
FALSE,FALSE,TRUE,2015-04-06,16:10:26,55217233066ea10f968b4cdd
FALSE,TRUE,FALSE,2015-04-06,16:10:35,
TRUE,TRUE,FALSE,2015-04-06,14:25:40,55202d9f150ba0b8748b45d2
TRUE,FALSE,FALSE,2015-04-06,14:50:06,5521125a066ea1c8708b4bac
TRUE,FALSE,FALSE,2015-04-07,6:49:50,55202ebe934b70ca208b46b8
FALSE,FALSE,FALSE,2015-04-25,22:23:43,55203195140ba0722c8b4583
TRUE,FALSE,FALSE,2015-04-06,14:23:17,552032340a6ea1422d8b45d7
TRUE,TRUE,FALSE,2015-04-06,14:23:52,5520340a1b0ba0cb4f8b45e1
TRUE,TRUE,TRUE,2015-04-11,22:01:25,552033f5cb6da1e1668b457b
TRUE,FALSE,FALSE,2015-04-06,16:06:46,552167ca170ba06c198b4714
TRUE,FALSE,FALSE,2015-04-06,14:48:33,552063e4066ea14f718b46af
TRUE,FALSE,FALSE,2015-04-06,14:23:10,55203728140ba0944a8b4780
FALSE,TRUE,TRUE,2015-04-06,16:17:14,55228fddea6da16d888b4a04
TRUE,TRUE,TRUE,2015-04-06,14:59:07,55203fa3ca6da1fd318b48c6
TRUE,FALSE,FALSE,2015-04-06,14:54:39,55203fef0a6ea19a3b8b4d0a
TRUE,FALSE,FALSE,2015-04-06,16:00:54,552041f2190ba0643e8b4832
FALSE,TRUE,TRUE,2015-04-06,16:01:01,
TRUE,FALSE,FALSE,2015-04-06,16:00:32,552046cec96da1d08e8b4936
FALSE,FALSE,TRUE,2015-04-06,14:59:32,55214eaf140ba0b8718b4823
FALSE,TRUE,FALSE,2015-04-06,16:19:14,55204a9ae96da15b868b4986
FALSE,FALSE,TRUE,2015-04-06,14:27:46,5521027fcb6da1ab258b4c8b
TRUE,FALSE,FALSE,2015-04-06,15:02:42,55214f99c56da18a118b4906
TRUE,TRUE,TRUE,2015-04-26,13:56:07,55204d2e0a6ea156408b4fb1
FALSE,FALSE,TRUE,2015-04-08,15:27:03,552053e2e86da1311b8b4ec1
TRUE,TRUE,FALSE,2015-04-06,14:51:36,55205917e96da1be058b46db
TRUE,TRUE,TRUE,2015-04-26,11:19:50,552e72b3ea6da1b7808b46f5
FALSE,TRUE,FALSE,2015-04-26,11:29:24,55206128150ba029298b45d4
TRUE,TRUE,TRUE,2015-04-06,14:26:59,55206323140ba072228b45a0
TRUE,TRUE,TRUE,2015-04-06,14:54:58,55206a92ca6da1f48a8b48de
FALSE,TRUE,FALSE,2015-04-06,14:55:11,55206ac9c46da1ea648b4596
FALSE,TRUE,FALSE,2015-04-07,9:52:28,55206b37ea6da119988b4631
TRUE,TRUE,TRUE,2015-04-06,16:11:41,55206cd8140ba0a0348b456e
TRUE,TRUE,TRUE,2015-04-06,20:57:48,55207046c96da1ae408b4ced
FALSE,TRUE,TRUE,2015-04-07,6:33:15,55207c49553fcb8e0e519ebd
TRUE,FALSE,TRUE,2015-04-07,5:59:43,55207c59553fcb8e0e519f18
FALSE,TRUE,FALSE,2015-04-07,6:10:29,55207c62553fcb8e0e519f46
FALSE,FALSE,TRUE,2015-04-07,6:57:03,55207c80553fcb8e0e519fd5
TRUE,TRUE,TRUE,2015-04-06,15:56:23,55208d41ca6da184258b4837
TRUE,FALSE,FALSE,2015-04-06,16:01:58,55226a9cc66da13d4e8b487c
FALSE,FALSE,FALSE,2015-04-06,16:02:15,55209a47e56da1b1348b4567
TRUE,FALSE,FALSE,2015-04-06,14:52:36,5521941bea6da1b4248b46af
FALSE,TRUE,FALSE,2015-04-06,14:59:13,5520c4d80b6ea1ef3b8b4a8a
TRUE,TRUE,TRUE,2015-04-06,15:03:00,5520dda3e96da13e958b45af
FALSE,TRUE,FALSE,2015-04-06,16:02:55,55229c211a0ba0a67f8b4726
TRUE,FALSE,FALSE,2015-04-06,14:26:07,5520e6791b0ba087178b45af
TRUE,TRUE,TRUE,2015-04-06,14:28:17,55222773086ea1a40e8b4c52
FALSE,TRUE,FALSE,2015-04-06,14:58:17,5520ec65170ba0e34f8b45a3
TRUE,TRUE,FALSE,2015-04-06,15:01:52,5520ebb2c56da1f43c8b45ed
TRUE,TRUE,FALSE,2015-04-06,14:29:30,5520f00aea6da125368b45b1
TRUE,FALSE,FALSE,2015-04-06,16:04:37,5520f8b4150ba09b418b4b40
TRUE,TRUE,FALSE,2015-04-05,19:21:44,5520fa3b190ba00c6d8b4d19
TRUE,TRUE,TRUE,2015-04-26,18:52:40,55299386170ba08f7f8b45a4
TRUE,TRUE,TRUE,2015-04-06,16:00:16,552137cf086ea112488b4866
TRUE,FALSE,FALSE,2015-04-06,15:55:33,
TRUE,TRUE,FALSE,2015-04-06,16:00:15,5521075fc76da1ee2e8b4d1c
FALSE,FALSE,TRUE,2015-04-06,16:03:06,5521074e086ea15d348b4668
TRUE,TRUE,TRUE,2015-04-06,15:37:21,55213450066ea1507e8b4c8b
FALSE,TRUE,TRUE,2015-04-06,14:55:24,55210aef180ba070168b456f
TRUE,TRUE,TRUE,2015-04-06,14:58:37,55210c15076ea1d3888b4853
FALSE,FALSE,TRUE,2015-04-06,14:50:50,55210cc3170ba077738b48e8
TRUE,FALSE,FALSE,2015-04-06,14:49:16,55210ed0c46da1fe368b4b8a
TRUE,TRUE,FALSE,2015-04-07,12:28:43,552113c1160ba0243a8b4acb
FALSE,FALSE,TRUE,2015-04-06,16:10:24,552113c7c76da1ef498b47a8
TRUE,FALSE,FALSE,2015-04-06,16:02:20,55211435086ea1c6388b4bdd
TRUE,FALSE,FALSE,2015-04-06,14:24:24,552115b31c0ba0b06b8b4d42
TRUE,TRUE,TRUE,2015-04-06,16:04:35,55228c70076ea1bd8b8b4b88
FALSE,FALSE,FALSE,2015-04-06,16:02:55,552117b1ea6da1ea998b46fa
TRUE,TRUE,TRUE,2015-04-06,16:13:40,552117b3cb6da1404c8b46bc
TRUE,TRUE,TRUE,2015-04-06,14:51:12,55211d0d150ba0cd528b45bb
TRUE,TRUE,TRUE,2015-04-06,16:13:48,55211f8a1b0ba012468b483b
TRUE,FALSE,FALSE,2015-04-06,14:24:20,5521206ae86da1456a8b4c65
FALSE,TRUE,TRUE,2015-04-06,16:02:21,55211d98170ba03f7b8b46d5
TRUE,TRUE,FALSE,2015-04-06,14:59:13,55211f00e86da1416a8b4b6a
TRUE,TRUE,FALSE,2015-04-26,11:38:17,55211ffdc66da1e9438b468b
TRUE,FALSE,FALSE,2015-04-26,18:24:35,55222ce1c76da1361c8b49ed
TRUE,FALSE,FALSE,2015-04-06,15:59:19,55213d3e170ba01f088b4ae9
FALSE,TRUE,FALSE,2015-04-07,11:39:04,5521248f0b6ea11c1d8b474f
FALSE,TRUE,FALSE,2015-04-06,15:00:03,552127e5180ba0bf218b4787
TRUE,FALSE,FALSE,2015-04-06,15:57:09,552126af170ba05c7d8b4ccd
TRUE,TRUE,FALSE,2015-04-06,14:53:13,55213107ea6da1c31c8b4c94
TRUE,FALSE,FALSE,2015-04-06,15:53:33,552184991c0ba016968b4e8d
TRUE,FALSE,FALSE,2015-04-06,14:54:49,55215033ea6da1bf548b4861
TRUE,TRUE,FALSE,2015-04-06,15:56:00,552138420b6ea19e248b46ae
TRUE,TRUE,TRUE,2015-04-06,15:03:44,55213b57150ba0225d8b4b63
FALSE,TRUE,TRUE,2015-04-06,15:02:39,55213eb3170ba03d098b4812
FALSE,TRUE,TRUE,2015-04-06,14:25:06,5521437a160ba02c4e8b4663
FALSE,FALSE,FALSE,2015-04-06,15:55:18,55214401150ba00c608b4cf2
FALSE,TRUE,FALSE,2015-04-06,16:07:37,5521448ee86da1bd018b4e86
FALSE,TRUE,FALSE,2015-04-06,14:51:56,552144aac86da1a63f8b4c6e
TRUE,TRUE,TRUE,2015-04-06,14:47:26,5521489a0a6ea16c6f8b4b7f
TRUE,TRUE,TRUE,2015-04-06,16:05:02,55214b2d170ba0390c8b4dcd
TRUE,TRUE,TRUE,2015-04-06,14:26:09,552294fcc66da1ad5f8b4fd3
TRUE,TRUE,TRUE,2015-04-07,12:20:07,55214d3d086ea119518b45f3
TRUE,TRUE,FALSE,2015-04-06,14:28:31,5521516ec46da16b298b45e6
TRUE,FALSE,TRUE,2015-04-06,14:31:16,552153bf180ba068318b4da0
FALSE,TRUE,FALSE,2015-04-06,16:16:13,55215494c66da10c588b47b9
TRUE,TRUE,FALSE,2015-04-06,14:47:54,5521567d150ba0e4688b4693
TRUE,TRUE,FALSE,2015-04-06,23:40:13,55215779e96da11d918b4a0f
TRUE,TRUE,TRUE,2015-04-06,14:57:54,55216573ea6da165738b47b1
TRUE,TRUE,FALSE,2015-04-26,11:44:59,55215b24160ba0cd568b47c6
TRUE,TRUE,TRUE,2015-04-06,16:04:34,55215812c56da19a1f8b4a4d
FALSE,FALSE,FALSE,2015-04-06,16:06:29,552190640b6ea118478b4ac4
FALSE,FALSE,FALSE,2015-04-06,14:28:08,55215c88c66da1475b8b468a
